OID,EFF_DATE,SITE_NO,SITE_TYPE_CODE,STATE_CODE,ARPT_ID,ARPT_NAME,CITY,COUNTRY_CODE,OWNERSHIP_TYPE_CODE,FACILITY_USE_CODE,RWY_ID,LAT1_DECIMAL,LONG1_DECIMAL,LAT2_DECIMAL,LONG2_DECIMAL,RWY_LEN,RWY_WIDTH,SURFACE_TYPE_CODE,COND,TREATMENT_CODE,PCN,PAVEMENT_TYPE_CODE,SUBGRADE_STRENGTH_CODE,TIRE_PRES_CODE,DTRM_METHOD_CODE,RWY_LGT_CODE,RWY_LEN_SOURCE,LENGTH_SOURCE_DATE,GROSS_WT_SW,GROSS_WT_DW,GROSS_WT_DTW,GROSS_WT_DDTW,Shape__Area,Shape__Length
8024,2025/07/10,27805.,A,WY,GUR,CAMP GUERNSEY,GUERNSEY,US,MR,PU,14/32,42.26588083,-104.73266347,42.25359483,-104.72396416,5060,90,ASPH,FAIR,PFC,56,R,B,W,T,MED,3RD PARTY SURVEY,2010/06/04,,,,,77273.9453125,4246.70472657311
8025,2025/07/10,27806.,A,WY,WY45,MICHAEL SKYPARK,HILLSDALE,US,PR,PR,09/27,41.16694444,-104.45311111,41.16666666,-104.44569444,2042,30,CONC-GRVL,,NONE,,,,,,NSTD,OWNER,2024/01/23,,,,,10064.6171875,1677.63262349411
8026,2025/07/10,27807.1,A,WY,W43,HULETT MUNI,HULETT,US,PU,PU,13/31,44.66881347,-104.57431222,44.65691172,-104.561331,5500,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,2010/06/06,12.5,,,,75744.55859375,4779.37171255794
8027,2025/07/10,27813.,A,WY,JAC,JACKSON HOLE,JACKSON,US,PU,PU,01/19,43.59919425,-110.74171977,43.61548002,-110.73377713,6300,150,ASPH,EXCELLENT,GRVD,,,,,,HIGH,NGS,2024/05/03,120,187,287,,167458.3359375,5436.69498226962
8028,2025/07/10,27819.,A,WY,EMM,KEMMERER MUNI,KEMMERER,US,PU,PU,04/22,41.82325855,-110.56058344,41.82755861,-110.55265008,2671,60,CONC,FAIR,NONE,,,,,,MED,3RD PARTY SURVEY,2011/08/28,9,,,,26826.359375,2233.22715790942
8029,2025/07/10,27819.,A,WY,EMM,KEMMERER MUNI,KEMMERER,US,PU,PU,10/28,41.830656,-110.56133447,41.82611694,-110.55098416,3271,60,TURF-DIRT,FAIR,NONE,,,,,,,3RD PARTY SURVEY,2011/08/28,,,,,32854.23828125,2722.99935903534
8030,2025/07/10,27819.,A,WY,EMM,KEMMERER MUNI,KEMMERER,US,PU,PU,16/34,41.83312902,-110.55897675,41.81075958,-110.55569611,8203,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,2011/08/28,18,,,,102963.65234375,6784.05678659845
8031,2025/07/10,27831.,A,WY,LND,HUNT FLD,LANDER,US,PU,PU,04/22,42.81100941,-108.73573572,42.81975966,-108.72138936,5000,75,ASPH,EXCELLENT,NONE,37,F,D,X,T,MED,3RD PARTY SURVEY,2018/06/04,30,,,,64764.5703125,4216.30579846044
8032,2025/07/10,27834.,A,WY,LAR,LARAMIE RGNL,LARAMIE,US,PU,PU,03/21,41.30269997,-105.68739252,41.31903033,-105.66529713,8503,150,ASPH,GOOD,GRVD,,,,,,MED,3RD PARTY SURVEY,2021/11/11,86,105,160,,210133.18359375,7023.13013101252
8033,2025/07/10,27834.,A,WY,LAR,LARAMIE RGNL,LARAMIE,US,PU,PU,12/30,41.31973013,-105.68131766,41.30759983,-105.66498236,6301,100,ASPH,GOOD,GRVD,,,,,,MED,3RD PARTY SURVEY,2021/11/11,86,105,160,,103815.7421875,5195.41204629275
8034,2025/07/10,27838.5,A,WY,WY41,5 SPRINGS,LOVELL,US,PR,PR,12/30,44.7763035,-108.17208244,44.7729,-108.164172,2400,100,TURF,,NONE,,,,,,,OWNER,2025/02/25,,,,,44248.1171875,2145.34672556903
8035,2025/07/10,27843.,A,WY,LSK,LUSK MUNI,LUSK,US,PU,PU,10/28,42.756806,-104.413051,42.75082133,-104.39606533,5058,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,2016/10/17,12.5,,,,65384.84375,4256.85226930827
8036,2025/07/10,27846.,A,WY,80V,MEDICINE BOW,MEDICINE BOW,US,PU,PU,06/24,41.88288186,-106.18647963,41.88475316,-106.17695936,2680,50,TURF-DIRT,POOR,NONE,,,,,,,,,,,,,22482.19140625,2233.23270854219
8037,2025/07/10,27846.,A,WY,80V,MEDICINE BOW,MEDICINE BOW,US,PU,PU,10/28,41.8857845,-106.1890343,41.88244583,-106.17828152,3170,80,TURF-DIRT,FAIR,NONE,,,,,,,STATE,2004/07/26,,,,,42548.91796875,2659.4573539178
8038,2025/07/10,27858.,A,WY,ECS,MONDELL FLD,NEWCASTLE,US,PU,PU,14/32,43.89012463,-104.32042916,43.8783553,-104.30856872,5310,75,ASPH,GOOD,NONE,13,F,C,W,U,MED,3RD PARTY SURVEY,2017/02/15,30,,,,71229.95703125,4556.75616835789
8039,2025/07/10,27864.3,A,WY,82V,PINE BLUFFS MUNI,PINE BLUFFS,US,PU,PU,08/26,41.152474,-104.14443388,41.15247716,-104.12508494,5330,75,ASPH,GOOD,NONE,20,F,A,X,U,MED,3RD PARTY SURVEY,2015/02/06,12.5,,,,65547.91796875,4368.69260976807
8040,2025/07/10,27867.,A,WY,PNA,RALPH WENZ FLD,PINEDALE,US,PU,PU,11/29,42.80414744,-109.82484402,42.79064586,-109.79722958,8900,100,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,2009/12/12,45,,,,153592.97265625,7471.07270241789
8041,2025/07/10,27870.,A,WY,POY,POWELL MUNI,POWELL,US,PU,PU,03/21,44.86177625,-108.79887641,44.86694638,-108.79184661,2623,100,TURF-DIRT,FAIR,NONE,,,,,,,3RD PARTY SURVEY,2009/07/12,,,,,48494.2265625,2341.44437753392
8042,2025/07/10,27870.,A,WY,POY,POWELL MUNI,POWELL,US,PU,PU,13/31,44.87599988,-108.79919561,44.86211816,-108.78539627,6200,100,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,2009/07/12,15,,,,114645.8828125,5420.35597812266
8043,2025/07/10,27870.,A,WY,POY,POWELL MUNI,POWELL,US,PU,PU,17/35,44.869295,-108.79407658,44.86186719,-108.79408461,2709,100,TURF-DIRT,FAIR,NONE,,,,,,,3RD PARTY SURVEY,2009/07/12,,,,,50086.53125,2419.11231044452
8044,2025/07/10,27873.,A,WY,RWL,RAWLINS MUNI/HARVEY FLD,RAWLINS,US,PU,PU,04/22,41.80007755,-107.21018586,41.81136322,-107.1893835,7008,100,ASPH,GOOD,GRVD,,,,,,MED,3RD PARTY SURVEY,2010/02/23,30,60,,,117226.46484375,5810.06570440472
8045,2025/07/10,27873.,A,WY,RWL,RAWLINS MUNI/HARVEY FLD,RAWLINS,US,PU,PU,11/29,41.80819972,-107.20838816,41.80318488,-107.19402791,4322,60,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,2010/02/23,12,,,,43378.79296875,3579.76610980909
8046,2025/07/10,27876.,A,WY,RIW,CENTRAL WYOMING RGNL,RIVERTON,US,PU,PU,01/19,43.05706138,-108.46571883,43.06906055,-108.45832533,4800,75,ASPH,GOOD,GRVD,,,,,,MED,3RD PARTY SURVEY,2023/09/08,30,50,,,62674.84765625,4072.49661398908
8047,2025/07/10,27876.,A,WY,RIW,CENTRAL WYOMING RGNL,RIVERTON,US,PU,PU,10/28,43.06955783,-108.47254822,43.06029511,-108.44458186,8204,150,ASPH,GOOD,GRVD,,,,,,HIGH,3RD PARTY SURVEY,2023/09/08,85,110,165,,214215.296875,6961.71062674416
8048,2025/07/10,27878.,A,WY,RKS,SOUTHWEST WYOMING RGNL,ROCK SPRINGS,US,PU,PU,03/21,41.58854686,-109.07343888,41.5986525,-109.05988088,5228,75,ASPH,GOOD,PFC,,,,,,MED,3RD PARTY SURVEY,2023/10/27,59,88,159,,65160.28515625,4322.86491521611
8049,2025/07/10,27878.,A,WY,RKS,SOUTHWEST WYOMING RGNL,ROCK SPRINGS,US,PU,PU,09/27,41.59767508,-109.08222777,41.5914033,-109.04664302,10002,150,ASPH,GOOD,GRVD,,,,,,HIGH,3RD PARTY SURVEY,2023/10/27,55,240,503,,249324.89453125,8262.11682968144
8050,2025/07/10,27879.2,A,WY,HSG,HOT SPRINGS COUNTY,THERMOPOLIS,US,PU,PU,05/23,43.70880969,-108.3997715,43.71838925,-108.37962922,6370,75,ASPH,GOOD,NONE,29,F,A,X,T,MED,3RD PARTY SURVEY,2015/11/30,30,45,,,84961.6640625,5431.45971751928
8051,2025/07/10,27881.,A,WY,SAA,SHIVELY FLD,SARATOGA,US,PU,PU,05/23,41.43861011,-106.84217511,41.44843588,-106.8128675,8801,100,ASPH,GOOD,GRVD,50,F,D,X,U,MED,3RD PARTY SURVEY,2008/10/10,50,,,,145566.3515625,7229.35780127551
